rosbagTimestamp,layout,dim,data_offset,data
1549701704429543271,,[],0,"[100.08109283447266, 1.3953039646148682]"
1549701704434372570,,[],0,"[100.08109283447266, 1.388509750366211]"
1549701704434403302,,[],0,"[100.08109283447266, 1.388509750366211]"
1549701704434415357,,[],0,"[100.08109283447266, 1.3988628387451172]"
1549701704434419877,,[],0,"[100.08109283447266, 1.3987010717391968]"
1549701704434426306,,[],0,"[100.08109283447266, 1.3987010717391968]"
1549701704434468067,,[],0,"[100.08109283447266, 1.3938480615615845]"
1549701704434478524,,[],0,"[100.08109283447266, 1.3938480615615845]"
1549701704434482643,,[],0,"[100.08109283447266, 1.3938480615615845]"
1549701704434488642,,[],0,"[100.08109283447266, 1.4009658098220825]"
1549701704434545438,,[],0,"[100.08109283447266, 1.4075981378555298]"
1549701704434552739,,[],0,"[100.08109283447266, 1.4075981378555298]"
1549701704434571277,,[],0,"[100.08109283447266, 1.4137452840805054]"
1549701704434588852,,[],0,"[100.08109283447266, 1.4137452840805054]"
1549701704434615302,,[],0,"[100.08109283447266, 1.4137452840805054]"
1549701704434632648,,[],0,"[100.08109283447266, 1.4137452840805054]"
1549701704434638458,,[],0,"[100.08109283447266, 1.4137452840805054]"
1549701704434679358,,[],0,"[100.08109283447266, 1.4137452840805054]"
1549701704436959862,,[],0,"[100.08109283447266, 1.4137452840805054]"
1549701704436983404,,[],0,"[100.08109283447266, 1.4137452840805054]"
1549701704437002266,,[],0,"[100.08109283447266, 1.4009658098220825]"
1549701704441003152,,[],0,"[100.08109283447266, 1.4017746448516846]"
1549701704441029519,,[],0,"[100.08109283447266, 1.4017746448516846]"
1549701704441036888,,[],0,"[100.08109283447266, 1.4024217128753662]"
1549701704441040831,,[],0,"[100.08109283447266, 1.3965981006622314]"
1549701704441046570,,[],0,"[100.08109283447266, 1.3965981006622314]"
1549701704441120401,,[],0,"[100.08109283447266, 1.3996716737747192]"
1549701704441165294,,[],0,"[100.08109283447266, 1.39999520778656]"
1549701704441914690,,[],0,"[100.08109283447266, 1.39999520778656]"
1549701704442273418,,[],0,"[100.08109283447266, 1.39999520778656]"
1549701704442325857,,[],0,"[100.08109283447266, 1.4012893438339233]"
1549701704442345112,,[],0,"[100.08109283447266, 1.3988628387451172]"
1549701704442546398,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442554764,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442657736,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442701376,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442710417,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442714392,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442717533,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442721066,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442730333,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442734829,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442739334,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442742303,,[],0,"[100.08109283447266, 1.3904509544372559]"
1549701704442749966,,[],0,"[100.08109283447266, 1.412451148033142]"
1549701704442753707,,[],0,"[100.08109283447266, 1.412451148033142]"
1549701704442871542,,[],0,"[100.08109283447266, 1.412451148033142]"
1549701704442878742,,[],0,"[100.08109283447266, 1.412451148033142]"
1549701704442887114,,[],0,"[100.08109283447266, 1.412451148033142]"
1549701704442891623,,[],0,"[100.08109283447266, 1.4033923149108887]"
1549701704443152014,,[],0,"[100.08109283447266, 1.4033923149108887]"
1549701704443316505,,[],0,"[100.08109283447266, 1.4033923149108887]"
1549701704443579688,,[],0,"[100.08109283447266, 1.4033923149108887]"
1549701704443937604,,[],0,"[100.08109283447266, 1.4033923149108887]"
1549701704444704598,,[],0,"[100.08109283447266, 1.4033923149108887]"
1549701704445237898,,[],0,"[100.08109283447266, 1.4004805088043213]"
1549701704445548276,,[],0,"[100.08109283447266, 1.4004805088043213]"
1549701704445594297,,[],0,"[100.08109283447266, 1.4004805088043213]"
1549701704445684614,,[],0,"[99.96141052246094, 1.415201187133789]"
1549701704445696398,,[],0,"[99.96141052246094, 1.415201187133789]"
1549701704445700390,,[],0,"[99.96141052246094, 1.408892273902893]"
1549701704445739662,,[],0,"[99.96141052246094, 1.408892273902893]"
1549701704445892409,,[],0,"[99.96141052246094, 1.402745246887207]"
1549701704445900108,,[],0,"[99.96141052246094, 1.402745246887207]"
1549701704445903724,,[],0,"[99.80125427246094, 1.3946568965911865]"
1549701704445906877,,[],0,"[99.80125427246094, 1.3946568965911865]"
1549701704445909927,,[],0,"[99.80125427246094, 1.4097011089324951]"
1549701704445912791,,[],0,"[99.80125427246094, 1.4097011089324951]"
1549701704445916379,,[],0,"[99.80125427246094, 1.4097011089324951]"
1549701704445919524,,[],0,"[99.80125427246094, 1.3875391483306885]"
1549701704445922535,,[],0,"[99.80125427246094, 1.3875391483306885]"
1549701704445925899,,[],0,"[99.80125427246094, 1.3875391483306885]"
1549701704445929013,,[],0,"[100.00194549560547, 1.3995099067687988]"
1549701704445938448,,[],0,"[100.00194549560547, 1.3995099067687988]"
1549701704445941433,,[],0,"[100.00194549560547, 1.3995099067687988]"
1549701704445944147,,[],0,"[100.00194549560547, 1.412774682044983]"
1549701704445949814,,[],0,"[100.00194549560547, 1.412774682044983]"
1549701704445952793,,[],0,"[100.00194549560547, 1.4012893438339233]"
1549701704446307210,,[],0,"[100.00194549560547, 1.401936411857605]"
1549701704446392695,,[],0,"[100.00194549560547, 1.401936411857605]"
1549701704446660942,,[],0,"[100.00194549560547, 1.3941715955734253]"
1549701704446735389,,[],0,"[100.00194549560547, 1.3987010717391968]"
1549701704446874008,,[],0,"[100.00194549560547, 1.3949804306030273]"
1549701704446960738,,[],0,"[100.00194549560547, 1.3949804306030273]"
1549701704447157496,,[],0,"[100.00194549560547, 1.3847891092300415]"
1549701704447246571,,[],0,"[100.00194549560547, 1.3847891092300415]"
1549701704447444790,,[],0,"[100.00194549560547, 1.3881862163543701]"
1549701704447542520,,[],0,"[100.00194549560547, 1.3881862163543701]"
1549701704447827866,,[],0,"[100.00194549560547, 1.3864067792892456]"
1549701704448460137,,[],0,"[100.00194549560547, 1.3927156925201416]"
1549701704448552672,,[],0,"[100.00194549560547, 1.3862450122833252]"
1549701704448571424,,[],0,"[100.00194549560547, 1.3862450122833252]"
1549701704448691779,,[],0,"[100.00194549560547, 1.3862450122833252]"
1549701704448701244,,[],0,"[100.00194549560547, 1.3862450122833252]"
1549701704449240626,,[],0,"[100.00194549560547, 1.3862450122833252]"
1549701704449451125,,[],0,"[100.00194549560547, 1.3872156143188477]"
1549701704449870853,,[],0,"[100.00194549560547, 1.3872156143188477]"
1549701704450029173,,[],0,"[100.00194549560547, 1.3906127214431763]"
1549701704450263650,,[],0,"[100.00194549560547, 1.3906127214431763]"
