rosbagTimestamp,layout,dim,data_offset,data
1549701269407909499,,[],0,"[99.35820007324219, 1.2451846599578857]"
1549701269408556475,,[],0,"[99.35820007324219, 1.2325669527053833]"
1549701269408575512,,[],0,"[99.35820007324219, 1.2325669527053833]"
1549701269408581870,,[],0,"[99.35820007324219, 1.2366111278533936]"
1549701269408624798,,[],0,"[99.35820007324219, 1.2327287197113037]"
1549701269408917514,,[],0,"[99.35820007324219, 1.2327287197113037]"
1549701269409067313,,[],0,"[99.35820007324219, 1.2335375547409058]"
1549701269409581753,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269410781470,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269410912419,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269411471881,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269411635902,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269411819230,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269412037527,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269412154572,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269412736714,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269412758551,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269412883536,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269413224813,,[],0,"[99.35820007324219, 1.232405185699463]"
1549701269413615358,,[],0,"[99.35820007324219, 1.2301404476165771]"
1549701269413878787,,[],0,"[99.35820007324219, 1.2301404476165771]"
1549701269413979876,,[],0,"[99.35820007324219, 1.2301404476165771]"
1549701269414512888,,[],0,"[99.35820007324219, 1.2301404476165771]"
1549701269414789321,,[],0,"[99.35820007324219, 1.2369346618652344]"
1549701269414877358,,[],0,"[99.35820007324219, 1.2369346618652344]"
1549701269415033560,,[],0,"[99.35820007324219, 1.2369346618652344]"
1549701269415098133,,[],0,"[99.35820007324219, 1.2391993999481201]"
1549701269415116164,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415150609,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415342204,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415353997,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415385958,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415420040,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415544041,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415684869,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415952788,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269415963760,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269416120386,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269416256711,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269416409121,,[],0,"[99.35820007324219, 1.2226991653442383]"
1549701269416535000,,[],0,"[99.35820007324219, 1.2226991653442383]"
