rosbagTimestamp,layout,dim,data_offset,data
1549701394322001092,,[],0,"[99.1197509765625, 1.2600672245025635]"
1549701394322029827,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394322698595,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394324533480,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394326872834,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394328095262,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394328130115,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394328247049,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394328335455,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394328655734,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394329226843,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394329547179,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394329972693,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394330119498,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394330512000,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394330834130,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394330953899,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394331525161,,[],0,"[99.1197509765625, 1.246478796005249]"
1549701394331820843,,[],0,"[99.1197509765625, 1.2513318061828613]"
1549701394331838425,,[],0,"[99.1197509765625, 1.2589348554611206]"
1549701394331917433,,[],0,"[99.1197509765625, 1.2587730884552002]"
1549701394332087560,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394332102583,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394332203009,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394332325289,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394332572973,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394332825866,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394332965460,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394333213795,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394333393995,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394333532205,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394333544670,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394333809336,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394333832621,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394334074980,,[],0,"[99.1197509765625, 1.2443758249282837]"
1549701394334130864,,[],0,"[99.1197509765625, 1.2443758249282837]"
1549701394334151541,,[],0,"[99.1197509765625, 1.2443758249282837]"
1549701394334161407,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394334456735,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394334479023,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394334494986,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394334592932,,[],0,"[99.1197509765625, 1.2560230493545532]"
1549701394334733219,,[],0,"[99.1197509765625, 1.2435669898986816]"
1549701394335155895,,[],0,"[99.1197509765625, 1.2435669898986816]"
1549701394335430362,,[],0,"[99.1197509765625, 1.2369346618652344]"
1549701394335513876,,[],0,"[99.1197509765625, 1.2369346618652344]"
1549701394336000655,,[],0,"[99.1197509765625, 1.2513318061828613]"
1549701394336015293,,[],0,"[99.1197509765625, 1.2490670680999756]"
1549701394336022861,,[],0,"[99.1197509765625, 1.2490670680999756]"
1549701394336030836,,[],0,"[99.1197509765625, 1.2417875528335571]"
1549701394336035763,,[],0,"[99.1197509765625, 1.2417875528335571]"
1549701394336043236,,[],0,"[99.1197509765625, 1.2501994371414185]"
1549701394336052180,,[],0,"[99.1197509765625, 1.2501994371414185]"
1549701394336079488,,[],0,"[99.1197509765625, 1.2430816888809204]"
1549701394336088201,,[],0,"[99.1197509765625, 1.2430816888809204]"
1549701394336093025,,[],0,"[99.1197509765625, 1.2430816888809204]"
1549701394336115350,,[],0,"[99.1197509765625, 1.2430816888809204]"
1549701394336120840,,[],0,"[99.1197509765625, 1.2430816888809204]"
1549701394336150066,,[],0,"[99.1197509765625, 1.2430816888809204]"
1549701394336154190,,[],0,"[99.1197509765625, 1.2430816888809204]"
1549701394336175340,,[],0,"[99.1197509765625, 1.237581729888916]"
1549701394336191643,,[],0,"[99.1197509765625, 1.2463170289993286]"
1549701394336208310,,[],0,"[99.1197509765625, 1.2463170289993286]"
1549701394336228625,,[],0,"[99.1197509765625, 1.2463170289993286]"
1549701394336244600,,[],0,"[99.1197509765625, 1.2463170289993286]"
1549701394336262674,,[],0,"[99.1197509765625, 1.2489053010940552]"
1549701394336305601,,[],0,"[99.1197509765625, 1.2489053010940552]"
1549701394336314674,,[],0,"[99.1197509765625, 1.2489053010940552]"
1549701394336338334,,[],0,"[99.1197509765625, 1.2425963878631592]"
1549701394336350354,,[],0,"[99.1197509765625, 1.2425963878631592]"
1549701394336361205,,[],0,"[99.1197509765625, 1.2425963878631592]"
1549701394336369939,,[],0,"[99.1197509765625, 1.2495523691177368]"
1549701394336389122,,[],0,"[99.1197509765625, 1.2495523691177368]"
1549701394336396834,,[],0,"[99.1197509765625, 1.2495523691177368]"
1549701394336401639,,[],0,"[99.1197509765625, 1.2468023300170898]"
1549701394336416103,,[],0,"[99.1197509765625, 1.247287631034851]"
1549701394336442667,,[],0,"[99.1197509765625, 1.247287631034851]"
