rosbagTimestamp,layout,dim,data_offset,data
1549702139769236898,,[],0,"[99.88377380371094, 0.7602091431617737]"
1549702139769270537,,[],0,"[99.88377380371094, 0.7602091431617737]"
1549702139769358635,,[],0,"[99.88377380371094, 0.7602091431617737]"
1549702139769370282,,[],0,"[99.88377380371094, 0.7574591040611267]"
1549702139769414914,,[],0,"[99.88377380371094, 0.7542237639427185]"
1549702139769535952,,[],0,"[99.88377380371094, 0.7542237639427185]"
1549702139770122537,,[],0,"[99.88377380371094, 0.7548708319664001]"
1549702139770286630,,[],0,"[99.88377380371094, 0.7548708319664001]"
1549702139770472231,,[],0,"[99.88377380371094, 0.7603709101676941]"
1549702139770499987,,[],0,"[99.88377380371094, 0.7603709101676941]"
1549702139770977966,,[],0,"[99.88377380371094, 0.7603709101676941]"
1549702139772243365,,[],0,"[99.88377380371094, 0.761503279209137]"
1549702139772594180,,[],0,"[99.88377380371094, 0.761503279209137]"
1549702139772709721,,[],0,"[99.88377380371094, 0.7634444236755371]"
1549702139772791434,,[],0,"[99.88377380371094, 0.7610179781913757]"
1549702139772803779,,[],0,"[99.88377380371094, 0.7610179781913757]"
1549702139773485456,,[],0,"[100.00365447998047, 0.761503279209137]"
1549702139773503543,,[],0,"[100.00365447998047, 0.7624738216400146]"
1549702139773509022,,[],0,"[100.00365447998047, 0.7627973556518555]"
1549702139773755930,,[],0,"[100.00365447998047, 0.7627973556518555]"
1549702139774127590,,[],0,"[100.00365447998047, 0.7627973556518555]"
1549702139774462083,,[],0,"[100.00365447998047, 0.7627973556518555]"
1549702139774715221,,[],0,"[100.00365447998047, 0.8147243857383728]"
1549702139774888439,,[],0,"[100.00365447998047, 0.8147243857383728]"
1549702139775228574,,[],0,"[100.00365447998047, 1.081477165222168]"
1549702139775241664,,[],0,"[100.00365447998047, 1.140683650970459]"
1549702139775411954,,[],0,"[100.00365447998047, 1.140683650970459]"
1549702139775661311,,[],0,"[100.00365447998047, 1.140683650970459]"
1549702139776531545,,[],0,"[100.00365447998047, 1.1437572240829468]"
1549702139777122808,,[],0,"[100.00365447998047, 1.1437572240829468]"
1549702139777395903,,[],0,"[100.00365447998047, 1.143433690071106]"
1549702139777585748,,[],0,"[100.00365447998047, 1.143433690071106]"
1549702139777701038,,[],0,"[100.00365447998047, 0.803077220916748]"
1549702139777768538,,[],0,"[100.00365447998047, 0.803077220916748]"
1549702139777896980,,[],0,"[100.00365447998047, 0.7784886956214905]"
1549702139777920588,,[],0,"[100.00365447998047, 0.7509884238243103]"
1549702139777935445,,[],0,"[100.00365447998047, 0.7419295310974121]"
1549702139778269927,,[],0,"[100.00365447998047, 0.7341647148132324]"
1549702139778608630,,[],0,"[100.00365447998047, 0.7262381911277771]"
1549702139778625291,,[],0,"[100.00365447998047, 0.7262381911277771]"
1549702139779191935,,[],0,"[100.00365447998047, 0.728179395198822]"
1549702139779521277,,[],0,"[99.96317291259766, 0.7239734530448914]"
1549702139779531589,,[],0,"[99.96317291259766, 0.7239734530448914]"
1549702139779818085,,[],0,"[99.96317291259766, 0.7239734530448914]"
1549702139780073816,,[],0,"[99.96317291259766, 0.7251058220863342]"
1549702139780260326,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139780589756,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139781147585,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139781364743,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139781523931,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139782163166,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139782401058,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139783213734,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139783320177,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139783612272,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139783627714,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139783747319,,[],0,"[99.96317291259766, 0.7306059002876282]"
1549702139783912043,,[],0,"[99.96317291259766, 0.728179395198822]"
1549702139784069275,,[],0,"[99.96317291259766, 0.7221940159797668]"
1549702139784137263,,[],0,"[99.96317291259766, 0.7207381129264832]"
1549702139784282272,,[],0,"[99.96317291259766, 0.7207381129264832]"
1549702139785239972,,[],0,"[99.96317291259766, 0.7202528119087219]"
1549702139785250394,,[],0,"[99.96317291259766, 0.7202528119087219]"
1549702139785397798,,[],0,"[99.96317291259766, 0.7202528119087219]"
1549702139786375244,,[],0,"[99.96317291259766, 0.7202528119087219]"
1549702139786388989,,[],0,"[99.84335327148438, 0.719120442867279]"
1549702139786393555,,[],0,"[99.84335327148438, 0.719120442867279]"
1549702139786439659,,[],0,"[99.84335327148438, 0.719120442867279]"
1549702139786450800,,[],0,"[99.84335327148438, 0.7187969088554382]"
1549702139786456556,,[],0,"[99.84335327148438, 0.7197675108909607]"
