rosbagTimestamp,layout,dim,data_offset,data
1549701579244032424,,[],0,"[99.92088317871094, 1.1403601169586182]"
1549701579244073016,,[],0,"[99.92088317871094, 1.1403601169586182]"
1549701579244246008,,[],0,"[99.92088317871094, 1.1377718448638916]"
1549701579244553095,,[],0,"[99.92088317871094, 1.1389042139053345]"
1549701579244695846,,[],0,"[99.92088317871094, 1.1384189128875732]"
1549701579244796182,,[],0,"[99.92088317871094, 1.1309776306152344]"
1549701579245157014,,[],0,"[99.92088317871094, 1.1309776306152344]"
1549701579245245732,,[],0,"[99.92088317871094, 1.1309776306152344]"
1549701579245329097,,[],0,"[99.92088317871094, 1.1309776306152344]"
1549701579245624417,,[],0,"[99.92088317871094, 1.1309776306152344]"
1549701579245887741,,[],0,"[99.92088317871094, 1.1309776306152344]"
1549701579246448196,,[],0,"[99.92088317871094, 1.1309776306152344]"
1549701579246490929,,[],0,"[99.92088317871094, 1.1319482326507568]"
1549701579246784217,,[],0,"[99.92088317871094, 1.1348600387573242]"
1549701579246965456,,[],0,"[99.92088317871094, 1.1348600387573242]"
1549701579247165664,,[],0,"[99.92088317871094, 1.1348600387573242]"
1549701579247481099,,[],0,"[99.92088317871094, 1.118198037147522]"
1549701579247667454,,[],0,"[99.92088317871094, 1.1277422904968262]"
1549701579248066378,,[],0,"[99.92088317871094, 1.1277422904968262]"
1549701579248367772,,[],0,"[99.92088317871094, 1.1277422904968262]"
1549701579248777626,,[],0,"[99.92088317871094, 1.1277422904968262]"
1549701579248860965,,[],0,"[99.92088317871094, 1.1277422904968262]"
1549701579249052757,,[],0,"[99.92088317871094, 1.144242525100708]"
1549701579249074970,,[],0,"[99.92088317871094, 1.1287128925323486]"
1549701579249081280,,[],0,"[99.92088317871094, 1.1366394758224487]"
1549701579249088830,,[],0,"[99.92088317871094, 1.1366394758224487]"
1549701579249177369,,[],0,"[99.92088317871094, 1.1366394758224487]"
1549701579249215161,,[],0,"[99.92088317871094, 1.1366394758224487]"
1549701579256873851,,[],0,"[99.92088317871094, 1.1295217275619507]"
1549701579256878356,,[],0,"[99.92088317871094, 1.1295217275619507]"
1549701579256894497,,[],0,"[99.92088317871094, 1.1295217275619507]"
1549701579256898169,,[],0,"[99.92088317871094, 1.1295217275619507]"
1549701579256903081,,[],0,"[99.92088317871094, 1.1287128925323486]"
1549701579257064047,,[],0,"[99.92088317871094, 1.1421395540237427]"
1549701579257067431,,[],0,"[99.92088317871094, 1.1421395540237427]"
1549701579257083590,,[],0,"[99.92088317871094, 1.142624855041504]"
1549701579257088222,,[],0,"[99.92088317871094, 1.1484483480453491]"
