rosbagTimestamp,layout,dim,data_offset,data
1549701415602904587,,[],0,"[99.00051879882812, 1.235640525817871]"
1549701415602917351,,[],0,"[99.00051879882812, 1.235640525817871]"
1549701415602923881,,[],0,"[99.00051879882812, 1.235640525817871]"
1549701415603003227,,[],0,"[99.00051879882812, 1.2425963878631592]"
1549701415603272446,,[],0,"[99.00051879882812, 1.2521406412124634]"
1549701415603311664,,[],0,"[99.00051879882812, 1.2521406412124634]"
1549701415603367935,,[],0,"[99.00051879882812, 1.2521406412124634]"
1549701415603625787,,[],0,"[99.00051879882812, 1.2370964288711548]"
1549701415603801353,,[],0,"[99.00051879882812, 1.240331768989563]"
1549701415604153035,,[],0,"[99.00051879882812, 1.2369346618652344]"
1549701415604284982,,[],0,"[99.00051879882812, 1.2369346618652344]"
1549701415604625100,,[],0,"[99.00051879882812, 1.2446993589401245]"
1549701415604685114,,[],0,"[99.00051879882812, 1.2446993589401245]"
1549701415604745009,,[],0,"[99.00051879882812, 1.234831690788269]"
1549701415604761201,,[],0,"[99.00051879882812, 1.234831690788269]"
1549701415604770276,,[],0,"[99.00051879882812, 1.234831690788269]"
1549701415605136747,,[],0,"[99.00051879882812, 1.224155068397522]"
1549701415605149649,,[],0,"[99.00051879882812, 1.224155068397522]"
1549701415605533812,,[],0,"[99.00051879882812, 1.2417875528335571]"
1549701415606517960,,[],0,"[99.00051879882812, 1.2417875528335571]"
1549701415606527629,,[],0,"[99.00051879882812, 1.2417875528335571]"
1549701415607070158,,[],0,"[99.00051879882812, 1.2346699237823486]"
1549701415607357287,,[],0,"[99.00051879882812, 1.2346699237823486]"
1549701415607369619,,[],0,"[99.00051879882812, 1.2346699237823486]"
1549701415607374034,,[],0,"[99.00051879882812, 1.2487435340881348]"
1549701415607755649,,[],0,"[99.00051879882812, 1.2469640970230103]"
1549701415607777292,,[],0,"[99.00051879882812, 1.2469640970230103]"
1549701415607792299,,[],0,"[99.00051879882812, 1.2469640970230103]"
1549701415608055247,,[],0,"[99.00051879882812, 1.2382287979125977]"
1549701415609300784,,[],0,"[99.00051879882812, 1.2393611669540405]"
1549701415609316895,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415609324389,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415609330909,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415609343310,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415609349822,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415609355592,,[],0,"[99.00051879882812, 1.2328904867172241]"
1549701415609369265,,[],0,"[99.00051879882812, 1.2328904867172241]"
1549701415609423827,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415609692433,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415609848620,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415609856686,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415609948997,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415610074885,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415610782576,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415610809485,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415610814340,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415610819264,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415610824672,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415610829019,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415611875196,,[],0,"[99.00051879882812, 1.2480964660644531]"
1549701415611887801,,[],0,"[99.00051879882812, 1.2534347772598267]"
1549701415611903344,,[],0,"[99.00051879882812, 1.2534347772598267]"
1549701415612284365,,[],0,"[99.00051879882812, 1.2534347772598267]"
1549701415612319238,,[],0,"[99.00051879882812, 1.235964059829712]"
1549701415612553507,,[],0,"[99.00051879882812, 1.2400082349777222]"
1549701415612855298,,[],0,"[99.00051879882812, 1.2336993217468262]"
1549701415613393232,,[],0,"[99.00051879882812, 1.2336993217468262]"
1549701415613490319,,[],0,"[99.00051879882812, 1.2336993217468262]"
1549701415613657276,,[],0,"[99.00051879882812, 1.2438905239105225]"
1549701415613997295,,[],0,"[99.00051879882812, 1.2438905239105225]"
1549701415614274184,,[],0,"[99.00051879882812, 1.253596544265747]"
1549701415614433266,,[],0,"[99.00051879882812, 1.253596544265747]"
1549701415614758875,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415614773914,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415614790007,,[],0,"[99.00051879882812, 1.2319198846817017]"
1549701415614797633,,[],0,"[99.00051879882812, 1.2391993999481201]"
1549701415614802966,,[],0,"[99.00051879882812, 1.2391993999481201]"
1549701415614815257,,[],0,"[99.00051879882812, 1.2341846227645874]"
1549701415614821360,,[],0,"[99.00051879882812, 1.2341846227645874]"
1549701415614828115,,[],0,"[99.00051879882812, 1.2369346618652344]"
1549701415614832201,,[],0,"[99.00051879882812, 1.234831690788269]"
1549701415615147659,,[],0,"[99.00051879882812, 1.2328904867172241]"
1549701415616090650,,[],0,"[99.00051879882812, 1.2328904867172241]"
1549701415616205549,,[],0,"[99.00051879882812, 1.2349934577941895]"
1549701415616220383,,[],0,"[99.00051879882812, 1.2349934577941895]"
1549701415616225524,,[],0,"[99.00051879882812, 1.2349934577941895]"
1549701415616230062,,[],0,"[99.00051879882812, 1.2349934577941895]"
1549701415616946596,,[],0,"[99.1197509765625, 1.258287787437439]"
