rosbagTimestamp,layout,dim,data_offset,data
1549702411678726130,,[],0,"[100.76370239257812, 1.346935749053955]"
1549702411678765276,,[],0,"[100.76370239257812, 1.346935749053955]"
1549702411678791787,,[],0,"[100.76370239257812, 1.3509799242019653]"
1549702411678802858,,[],0,"[100.76370239257812, 1.3590682744979858]"
1549702411678998739,,[],0,"[100.76370239257812, 1.3590682744979858]"
1549702411679609651,,[],0,"[100.76370239257812, 1.2964646816253662]"
1549702411679643066,,[],0,"[100.76370239257812, 1.2964646816253662]"
1549702411679922402,,[],0,"[100.76370239257812, 1.383818507194519]"
1549702411680207918,,[],0,"[100.76370239257812, 1.359553575515747]"
1549702411680479017,,[],0,"[100.76370239257812, 1.359553575515747]"
1549702411680572095,,[],0,"[100.76370239257812, 1.3373916149139404]"
1549702411680749471,,[],0,"[100.76370239257812, 1.3655389547348022]"
1549702411680935393,,[],0,"[100.76370239257812, 1.3655389547348022]"
1549702411681404116,,[],0,"[100.76370239257812, 1.3255826234817505]"
1549702411682197899,,[],0,"[100.76370239257812, 1.2772144079208374]"
1549702411682449377,,[],0,"[100.76370239257812, 1.2772144079208374]"
1549702411682511263,,[],0,"[100.76370239257812, 1.2663761377334595]"
1549702411682711932,,[],0,"[100.76370239257812, 1.2663761377334595]"
1549702411682747092,,[],0,"[100.76370239257812, 1.3563182353973389]"
1549702411682762643,,[],0,"[100.76370239257812, 1.3563182353973389]"
1549702411682778937,,[],0,"[100.76370239257812, 1.4213483333587646]"
1549702411682792879,,[],0,"[100.76370239257812, 1.3144207000732422]"
1549702411682805637,,[],0,"[100.76370239257812, 1.3144207000732422]"
1549702411683065954,,[],0,"[100.68450927734375, 1.3375533819198608]"
1549702411684055741,,[],0,"[100.68450927734375, 1.36068594455719]"
1549702411684088894,,[],0,"[100.68450927734375, 1.36068594455719]"
1549702411684990898,,[],0,"[100.68450927734375, 1.3158766031265259]"
1549702411685184567,,[],0,"[100.68450927734375, 1.3158766031265259]"
1549702411685602278,,[],0,"[100.68450927734375, 1.4376866817474365]"
1549702411685700246,,[],0,"[100.68450927734375, 1.4376866817474365]"
1549702411685780254,,[],0,"[100.68450927734375, 1.39206862449646]"
1549702411686347449,,[],0,"[100.68450927734375, 1.39206862449646]"
1549702411686527864,,[],0,"[100.68450927734375, 1.39206862449646]"
1549702411686821270,,[],0,"[100.68450927734375, 1.39206862449646]"
1549702411686978015,,[],0,"[100.68450927734375, 1.39206862449646]"
1549702411687067110,,[],0,"[100.68450927734375, 1.39206862449646]"
1549702411687392927,,[],0,"[100.68450927734375, 1.39206862449646]"
1549702411687411966,,[],0,"[100.68450927734375, 1.3645683526992798]"
1549702411687583258,,[],0,"[100.68450927734375, 1.3645683526992798]"
1549702411687605768,,[],0,"[100.68450927734375, 1.376700758934021]"
1549702411687701338,,[],0,"[100.68450927734375, 1.4022599458694458]"
1549702411687737694,,[],0,"[100.68450927734375, 1.4022599458694458]"
1549702411687745432,,[],0,"[100.68450927734375, 1.3498475551605225]"
1549702411687751552,,[],0,"[100.68450927734375, 1.3498475551605225]"
1549702411687772927,,[],0,"[100.68450927734375, 1.3498475551605225]"
1549702411688021560,,[],0,"[100.56231689453125, 1.3105382919311523]"
1549702411688256275,,[],0,"[100.56231689453125, 1.3105382919311523]"
1549702411688444846,,[],0,"[100.56231689453125, 1.3922303915023804]"
1549702411688572920,,[],0,"[100.56231689453125, 1.3922303915023804]"
1549702411688747648,,[],0,"[100.56231689453125, 1.3922303915023804]"
1549702411688906312,,[],0,"[100.56231689453125, 1.3922303915023804]"
1549702411689046993,,[],0,"[100.56231689453125, 1.3922303915023804]"
1549702411689678331,,[],0,"[100.56231689453125, 1.3637595176696777]"
1549702411689753849,,[],0,"[100.56231689453125, 1.3637595176696777]"
1549702411690170233,,[],0,"[100.56231689453125, 1.4109952449798584]"
1549702411690284566,,[],0,"[100.56231689453125, 1.4452897310256958]"
1549702411691019802,,[],0,"[100.56231689453125, 1.4452897310256958]"
1549702411691152339,,[],0,"[100.56231689453125, 1.292420506477356]"
1549702411691239912,,[],0,"[100.56231689453125, 1.275111436843872]"
1549702411691359004,,[],0,"[100.56231689453125, 1.3055236339569092]"
1549702411691370575,,[],0,"[100.56231689453125, 1.3331856727600098]"
1549702411691588779,,[],0,"[100.56231689453125, 1.3331856727600098]"
1549702411691791665,,[],0,"[100.56231689453125, 1.3331856727600098]"
1549702411692296441,,[],0,"[100.56231689453125, 1.3331856727600098]"
1549702411692358181,,[],0,"[100.56231689453125, 1.3331856727600098]"
1549702411692701138,,[],0,"[100.56231689453125, 1.3799360990524292]"
1549702411692758987,,[],0,"[100.56231689453125, 1.418760061264038]"
1549702411692866344,,[],0,"[100.56231689453125, 1.418760061264038]"
1549702411693071279,,[],0,"[100.56231689453125, 1.3108618259429932]"
1549702411693130765,,[],0,"[100.56231689453125, 1.3162001371383667]"
1549702411693517896,,[],0,"[100.56231689453125, 1.3162001371383667]"
1549702411693787957,,[],0,"[100.56231689453125, 1.3162001371383667]"
1549702411694156672,,[],0,"[100.56231689453125, 1.3153913021087646]"
1549702411694349290,,[],0,"[100.56231689453125, 1.3153913021087646]"
1549702411694822778,,[],0,"[100.56231689453125, 1.297597050666809]"
1549702411694948779,,[],0,"[100.56231689453125, 1.3259061574935913]"
1549702411695417687,,[],0,"[100.56231689453125, 1.354377031326294]"
1549702411695444352,,[],0,"[100.56231689453125, 1.354377031326294]"
1549702411699819101,,[],0,"[100.56231689453125, 1.354377031326294]"
1549702411699857310,,[],0,"[100.56231689453125, 1.3375533819198608]"
1549702411699893240,,[],0,"[100.56231689453125, 1.3375533819198608]"
1549702411699908646,,[],0,"[100.56231689453125, 1.3492004871368408]"
1549702411699916575,,[],0,"[100.56231689453125, 1.3492004871368408]"
1549702411699922805,,[],0,"[100.56231689453125, 1.3737889528274536]"
1549702411699954615,,[],0,"[100.56231689453125, 1.4148776531219482]"
1549702411699969830,,[],0,"[100.64378356933594, 1.4098628759384155]"
1549702411699976595,,[],0,"[100.64378356933594, 1.4098628759384155]"
1549702411699988632,,[],0,"[100.64378356933594, 1.3375533819198608]"
1549702411699995233,,[],0,"[100.64378356933594, 1.3375533819198608]"
1549702411700009575,,[],0,"[100.64378356933594, 1.39999520778656]"
1549702411700023313,,[],0,"[100.64378356933594, 1.3242884874343872]"
1549702411700033707,,[],0,"[100.64378356933594, 1.2624937295913696]"
1549702411700053359,,[],0,"[100.64378356933594, 1.2992147207260132]"
1549702411700068141,,[],0,"[100.64378356933594, 1.2992147207260132]"
1549702411700092640,,[],0,"[100.64378356933594, 1.2621701955795288]"
1549702411700112764,,[],0,"[100.64378356933594, 1.2621701955795288]"
1549702411700129170,,[],0,"[100.64378356933594, 1.2621701955795288]"
1549702411700163988,,[],0,"[100.64378356933594, 1.3110235929489136]"
1549702411700168822,,[],0,"[100.64378356933594, 1.3195972442626953]"
1549702411700175774,,[],0,"[100.64378356933594, 1.3195972442626953]"
1549702411700179888,,[],0,"[100.64378356933594, 1.3195972442626953]"
1549702411700195644,,[],0,"[100.64378356933594, 1.335288643836975]"
1549702411700212586,,[],0,"[100.64378356933594, 1.335288643836975]"
1549702411704342998,,[],0,"[100.64378356933594, 1.3466122150421143]"
1549702411704374502,,[],0,"[100.64378356933594, 1.32542085647583]"
1549702411704421585,,[],0,"[100.64378356933594, 1.32542085647583]"
1549702411704435875,,[],0,"[100.64378356933594, 1.32542085647583]"
1549702411704443274,,[],0,"[100.64378356933594, 1.32542085647583]"
1549702411704449338,,[],0,"[100.64378356933594, 1.32542085647583]"
1549702411704456621,,[],0,"[100.64378356933594, 1.32542085647583]"
1549702411704462006,,[],0,"[100.64378356933594, 1.3136118650436401]"
1549702411704494780,,[],0,"[100.64378356933594, 1.3136118650436401]"
1549702411704504913,,[],0,"[100.64378356933594, 1.3136118650436401]"
1549702411704519867,,[],0,"[100.64378356933594, 1.3362592458724976]"
1549702411704527183,,[],0,"[100.64378356933594, 1.3362592458724976]"
1549702411704561786,,[],0,"[100.64378356933594, 1.3362592458724976]"
1549702411704567065,,[],0,"[100.64378356933594, 1.3362592458724976]"
1549702411704576927,,[],0,"[100.64378356933594, 1.3362592458724976]"
1549702411704580873,,[],0,"[100.64378356933594, 1.3362592458724976]"
1549702411704608856,,[],0,"[100.64378356933594, 1.336421012878418]"
1549702411705257523,,[],0,"[100.64378356933594, 1.336421012878418]"
1549702411705447172,,[],0,"[100.64378356933594, 1.336421012878418]"
1549702411705546676,,[],0,"[100.64378356933594, 1.307626485824585]"
1549702411705557178,,[],0,"[100.64378356933594, 1.2129931449890137]"
1549702411705581260,,[],0,"[100.64378356933594, 1.3312444686889648]"
1549702411705977682,,[],0,"[100.64378356933594, 1.3312444686889648]"
1549702411705995193,,[],0,"[100.64378356933594, 1.3312444686889648]"
1549702411706113794,,[],0,"[100.64378356933594, 1.2880527973175049]"
1549702411706129221,,[],0,"[100.64378356933594, 1.2880527973175049]"
1549702411706135992,,[],0,"[100.64378356933594, 1.3407886028289795]"
1549702411706146306,,[],0,"[100.64378356933594, 1.3407886028289795]"
1549702411706184253,,[],0,"[100.64378356933594, 1.3655389547348022]"
1549702411706191791,,[],0,"[100.64378356933594, 1.381068468093872]"
1549702411706199012,,[],0,"[100.64378356933594, 1.381068468093872]"
1549702411706206178,,[],0,"[100.64378356933594, 1.381068468093872]"
1549702411706216750,,[],0,"[100.64378356933594, 1.381068468093872]"
1549702411706222160,,[],0,"[100.64378356933594, 1.381068468093872]"
1549702411706280013,,[],0,"[100.64378356933594, 1.381068468093872]"
1549702411706288124,,[],0,"[100.64378356933594, 1.381068468093872]"
1549702411706292564,,[],0,"[100.64378356933594, 1.3640830516815186]"
1549702411706296207,,[],0,"[100.64378356933594, 1.3640830516815186]"
1549702411706315344,,[],0,"[100.64378356933594, 1.3640830516815186]"
1549702411706718268,,[],0,"[100.64378356933594, 1.2655673027038574]"
1549702411707020694,,[],0,"[100.64378356933594, 1.2988911867141724]"
1549702411707397102,,[],0,"[100.64378356933594, 1.2988911867141724]"
1549702411707760020,,[],0,"[100.64378356933594, 1.2988911867141724]"
1549702411707901880,,[],0,"[100.64378356933594, 1.3624653816223145]"
1549702411707917242,,[],0,"[100.64378356933594, 1.3624653816223145]"
1549702411708478101,,[],0,"[100.6030502319336, 1.3283326625823975]"
1549702411708491342,,[],0,"[100.6030502319336, 1.2946852445602417]"
1549702411708741332,,[],0,"[100.6030502319336, 1.2275521755218506]"
1549702411708801372,,[],0,"[100.6030502319336, 1.3420827388763428]"
1549702411708935275,,[],0,"[100.6030502319336, 1.3420827388763428]"
1549702411709286419,,[],0,"[100.6030502319336, 1.365862488746643]"
1549702411709402729,,[],0,"[100.6030502319336, 1.3370680809020996]"
1549702411710077271,,[],0,"[100.6030502319336, 1.3458033800125122]"
1549702411710091993,,[],0,"[100.6030502319336, 1.3458033800125122]"
1549702411710213016,,[],0,"[100.6030502319336, 1.3220237493515015]"
1549702411710966912,,[],0,"[100.6030502319336, 1.3116706609725952]"
1549702411711099538,,[],0,"[100.6030502319336, 1.3040677309036255]"
1549702411711169197,,[],0,"[100.6030502319336, 1.3040677309036255]"
1549702411711251510,,[],0,"[100.6030502319336, 1.2988911867141724]"
1549702411711469250,,[],0,"[100.6030502319336, 1.2988911867141724]"
1549702411711850457,,[],0,"[100.6030502319336, 1.2710673809051514]"
1549702411712201625,,[],0,"[100.6030502319336, 1.2988911867141724]"
1549702411712467706,,[],0,"[100.6030502319336, 1.2988911867141724]"
1549702411712770787,,[],0,"[100.6030502319336, 1.2988911867141724]"
1549702411713091957,,[],0,"[100.6030502319336, 1.3409503698349]"
1549702411713214496,,[],0,"[100.6030502319336, 1.3409503698349]"
1549702411713330273,,[],0,"[100.6030502319336, 1.3682889938354492]"
1549702411713397242,,[],0,"[100.6030502319336, 1.3682889938354492]"
1549702411713413594,,[],0,"[100.6030502319336, 1.3682889938354492]"
1549702411713507453,,[],0,"[100.52384948730469, 1.3197590112686157]"
1549702411713722008,,[],0,"[100.52384948730469, 1.3097294569015503]"
1549702411713735603,,[],0,"[100.52384948730469, 1.3302738666534424]"
1549702411714003715,,[],0,"[100.52384948730469, 1.3302738666534424]"
1549702411714122201,,[],0,"[100.52384948730469, 1.3302738666534424]"
1549702411714479245,,[],0,"[100.52384948730469, 1.3302738666534424]"
