%time,field.layout.data_offset,field.data0,field.data1
1547109830484388310,0,99.6777038574,-0.0631578937173
1547109830489580968,0,99.6777038574,0.0815789476037
1547109830496273086,0,99.6777038574,0.078947365284
1547109830502710348,0,99.71824646,0.078947365284
1547109830509680823,0,99.71824646,-0.173684209585
1547109830516118807,0,99.8376083374,-0.00526315812021
1547109830522714544,0,99.6393432617,-0.00526315812021
1547109830530146402,0,99.71824646,0.055263157934
1547109830537161890,0,99.8376083374,0.055263157934
1547109830543500440,0,99.6371765137,0.0473684221506
1547109830549481062,0,99.71824646,0.0421052649617
1547109830556826007,0,99.7587661743,0.0421052649617
1547109830563071644,0,99.6777038574,-0.184210523963
1547109830570231659,0,99.6777038574,-0.128947362304
1547109830576317954,0,99.6777038574,-0.128947362304
1547109830583157607,0,99.6777038574,-0.163157895207
1547109830589589847,0,99.8376083374,-0.163157895207
1547109830596065180,0,99.71824646,-0.357894748449
1547109830604657458,0,99.71824646,-0.0868421047926
1547109830609890649,0,99.8376083374,-0.0868421047926
1547109830615999277,0,99.6777038574,-0.223684206605
1547109830623042287,0,99.6777038574,0.0684210509062
1547109830630060511,0,99.8781967163,0.0684210509062
1547109830637038308,0,99.8781967163,-0.00526315812021
1547109830644706442,0,99.7587661743,-0.165789470077
1547109830649396886,0,99.7587661743,-0.165789470077
1547109830656422169,0,99.7970352173,-0.276315778494
1547109830663179970,0,99.71824646,-0.276315778494
1547109830669487020,0,99.71824646,-0.29473683238
1547109830676632306,0,99.71824646,-0.307894736528
1547109830682759771,0,99.71824646,-0.307894736528
1547109830689445845,0,99.71824646,-0.0578947365284
1547109830697050043,0,99.558380127,-0.0578947365284
1547109830703782094,0,99.8376083374,0.0421052649617
1547109830709622798,0,99.71824646,-0.178947374225
1547109830716407373,0,99.7970352173,-0.178947374225
1547109830723057388,0,99.7587661743,-0.386842101812
1547109830729444387,0,99.6777038574,-0.318421065807
1547109830736065472,0,99.7587661743,-0.318421065807
1547109830743229929,0,99.8376083374,-0.392105251551
1547109830749692655,0,99.7970352173,-0.323684215546
