%time,field.layout.data_offset,field.data0,field.data1
1547109383009353743,0,114.618919373,-531.560546875
1547109383016187099,0,114.618919373,-535.047363281
1547109383023110302,0,114.644325256,-535.047363281
1547109383029723538,0,114.691230774,-538.326293945
1547109383036745456,0,114.52519989,-538.326293945
1547109383042901177,0,114.691230774,-540.639465332
1547109383049648172,0,114.73815155,-541.094726562
1547109383055998807,0,114.882568359,-540.450012207
1547109383062643065,0,114.976600647,-540.450012207
1547109383069771188,0,115.167938232,-540.013183594
1547109383076352529,0,115.167938232,-540.013183594
1547109383082898392,0,115.167938232,-540.515808105
1547109383089590772,0,115.239944458,-540.515808105
1547109383096052234,0,115.406280518,-541.571044922
1547109383102674240,0,115.597312927,-542.986816406
1547109383109254266,0,115.83555603,-542.986816406
1547109383116113289,0,115.954681396,-544.700012207
1547109383123263445,0,116.073814392,-545.597351074
1547109383130323546,0,116.312057495,-545.597351074
1547109383136283715,0,116.431175232,-545.384216309
1547109383142885661,0,116.431175232,-545.176330566
1547109383149521894,0,116.717193604,-545.176330566
1547109383156096515,0,116.669425964,-544.460510254
1547109383162759481,0,116.836372375,-544.460510254
1547109383169976889,0,117.026794434,-542.489501953
1547109383176376097,0,117.193893433,-542.489501953
1547109383183987914,0,117.480316162,-539.560546875
1547109383189821454,0,117.503288269,-537.786865234
1547109383196017739,0,117.432243347,-536.400024414
1547109383202975588,0,117.622413635,-536.400024414
1547109383209470795,0,117.670593262,-535.502624512
1547109383216360462,0,117.622413635,-535.502624512
1547109383223660050,0,117.741546631,-535.628967285
1547109383229573371,0,117.908935547,-535.657897949
1547109383236024787,0,118.0989151,-535.657897949
1547109383243250653,0,118.266456604,-535.273681641
1547109383249647691,0,118.456283569,-535.289489746
1547109383256972262,0,118.456283569,-535.289489746
1547109383264167223,0,118.694526672,-536.352661133
1547109383269711877,0,118.932785034,-538.894714355
1547109383276136631,0,119.149452209,-538.894714355
1547109383282745992,0,119.458206177,-542.268432617
1547109383289418006,0,119.528396606,-542.268432617
1547109383296008958,0,119.696548462,-545.718444824
1547109383303022433,0,119.696548462,-549.073669434
1547109383309374410,0,119.696548462,-549.073669434
1547109383316282914,0,119.696548462,-552.523681641
1547109383323216521,0,119.766654968,-552.523681641
1547109383330604036,0,119.934898376,-555.739501953
1547109383336303610,0,119.766654968,-557.807922363
1547109383342724221,0,120.124015808,-557.807922363
1547109383349669883,0,120.341705322,-559.171081543
1547109383356338103,0,120.292419434,-560.231567383
1547109383363060057,0,120.530769348,-560.231567383
1547109383369498807,0,120.362266541,-561.0
1547109383376043022,0,120.312942505,-560.852661133
1547109383382809112,0,120.292419434,-560.852661133
1547109383389401292,0,120.054069519,-559.852661133
1547109383396187897,0,119.766654968,-559.852661133
1547109383403164470,0,119.626358032,-558.355285645
1547109383409423961,0,118.932785034,-557.231567383
1547109383416271839,0,118.743156433,-557.231567383
1547109383422812472,0,118.337158203,-556.715759277
1547109383431007023,0,118.050544739,-556.394714355
1547109383436356535,0,117.670593262,-556.394714355
1547109383443058692,0,117.265052795,-555.155273438
1547109383449449160,0,116.907676697,-552.328918457
1547109383456329771,0,116.431175232,-552.328918457
1547109383462777848,0,116.002151489,-548.721069336
1547109383469409734,0,115.882980347,-548.721069336
1547109383476221560,0,115.597312927,-545.273681641
1547109383483005695,0,115.406280518,-543.228942871
1547109383489995540,0,115.287109375,-543.228942871
1547109383496524474,0,115.359062195,-541.957885742
1547109383503064558,0,115.334274292,-541.957885742
1547109383509702641,0,115.239944458,-541.852661133
1547109383516692379,0,115.167938232,-543.592102051
1547109383522640774,0,115.167938232,-545.857910156
1547109383530712362,0,115.167938232,-545.857910156
1547109383536602599,0,115.04875946,-548.418395996
1547109383542823960,0,114.882568359,-548.418395996
1547109383549381347,0,114.882568359,-549.878967285
1547109383557001378,0,114.882568359,-549.786865234
1547109383563621509,0,114.976600647,-549.786865234
1547109383569551224,0,114.810417175,-549.426330566
1547109383576182606,0,115.04875946,-548.773681641
1547109383583134252,0,115.04875946,-548.773681641
1547109383589600390,0,115.04875946,-548.028930664
1547109383597927570,0,115.001686096,-548.028930664
1547109383602680697,0,115.167938232,-547.836853027
1547109383609682878,0,115.120819092,-548.894714355
1547109383616225828,0,115.287109375,-548.894714355
1547109383622794420,0,115.359062195,-551.049987793
1547109383630220287,0,115.83555603,-551.049987793
1547109383636211921,0,116.312057495,-552.981567383
1547109383642824967,0,116.312057495,-554.707885742
1547109383649354726,0,116.478843689,-554.707885742
1547109383656467125,0,116.717193604,-556.076293945
1547109383662791772,0,116.836372375,-557.971069336
1547109383669451926,0,116.88419342,-557.971069336
1547109383676272685,0,116.717193604,-559.228942871
1547109383683091269,0,116.907676697,-559.228942871
1547109383689679079,0,116.907676697,-559.434204102
1547109383696415174,0,117.503288269,-559.502624512
1547109383703133255,0,117.741546631,-559.502624512
1547109383709450224,0,117.741546631,-559.726318359
1547109383716486226,0,118.337158203,-560.723693848
1547109383722837410,0,118.791778564,-560.723693848
1547109383729539829,0,119.051902771,-564.61315918
1547109383736103559,0,119.458206177,-569.299987793
1547109383742838790,0,119.745574951,-569.299987793
1547109383751379193,0,119.8647995,-573.586853027
1547109383756923145,0,119.766654968,-573.586853027
1547109383762648478,0,119.836639404,-576.549987793
1547109383770718314,0,120.173248291,-578.792114258
1547109383776458787,0,120.292419434,-578.792114258
1547109383789123784,0,120.481391907,-579.655273438
1547109383792149869,0,120.71963501,-578.934204102
1547109383796060082,0,120.957885742,-578.934204102
1547109383802752213,0,121.077011108,-577.857910156
1547109383815983773,0,121.434387207,-577.857910156
1547109383816010922,0,121.603340149,-577.184204102
1547109383823122912,0,121.722511292,-577.357910156
1547109383831600857,0,121.791748047,-577.357910156
1547109383837635573,0,121.960861206,-577.842102051
1547109383843003119,0,121.960861206,-579.578918457
1547109383849543524,0,122.080032349,-579.578918457
1547109383856094850,0,122.199203491,-581.142089844
1547109383862875808,0,122.21811676,-581.142089844
1547109383869514221,0,122.21811676,-581.844726562
1547109383876157315,0,122.506500244,-581.255249023
1547109383883058583,0,122.62562561,-581.255249023
1547109383889586971,0,122.744743347,-579.665771484
1547109383896290155,0,122.795074463,-577.586853027
1547109383902845534,0,122.845413208,-577.586853027
1547109383909470998,0,122.67591095,-575.842102051
1547109383916180542,0,122.795074463,-575.071044922
1547109383922844288,0,122.964630127,-575.071044922
1547109383929542788,0,122.744743347,-575.102661133
1547109383936499127,0,122.932563782,-575.102661133
1547109383942904057,0,123.152603149,-575.68157959
1547109383949437105,0,123.221237183,-576.576293945
1547109383956122641,0,123.340362549,-576.576293945
1547109383963219997,0,123.560752869,-576.639465332
1547109383969519614,0,123.408851624,-576.494750977
1547109383976316480,0,123.408851624,-576.494750977
1547109383982778294,0,123.629295349,-576.813171387
1547109383990242547,0,123.578613281,-576.813171387
1547109383996174271,0,123.697731018,-576.797363281
1547109384002789718,0,123.578613281,-576.789489746
1547109384009756265,0,123.578613281,-576.789489746
1547109384016221053,0,123.629295349,-576.5
1547109384023022524,0,123.578613281,-576.56842041
1547109384029602215,0,123.578613281,-576.56842041
1547109384036148508,0,123.510124207,-577.505249023
1547109384042864191,0,123.459495544,-578.310546875
1547109384049449466,0,123.221237183,-578.310546875
1547109384056155804,0,123.152603149,-578.913146973
1547109384063152025,0,123.051635742,-578.913146973
1547109384070189140,0,123.033432007,-579.197387695
1547109384076640212,0,123.033432007,-578.539489746
1547109384083197820,0,122.914253235,-578.539489746
1547109384089855700,0,122.744743347,-577.289489746
1547109384096498622,0,122.67591095,-577.339477539
1547109384102784436,0,122.387367249,-577.339477539
1547109384109701122,0,122.268249512,-577.889465332
1547109384116187618,0,122.387367249,-578.31842041
1547109384122907401,0,122.387367249,-578.31842041
1547109384129304337,0,122.149124146,-578.384216309
1547109384136599517,0,122.080032349,-578.384216309
1547109384142983315,0,121.67263031,-577.755249023
1547109384149606123,0,121.841682434,-577.268432617
1547109384156165146,0,121.841682434,-577.268432617
1547109384163048736,0,121.364990234,-576.697387695
1547109384169918345,0,121.196128845,-575.857910156
1547109384176245988,0,121.12664032,-575.857910156
1547109384182751022,0,121.057044983,-574.355285645
1547109384189364825,0,120.838768005,-574.355285645
1547109384196698164,0,120.769111633,-572.884216309
1547109384202836154,0,120.769111633,-573.123657227
1547109384209953775,0,121.176277161,-573.123657227
1547109384216281844,0,121.364990234,-575.152648926
1547109384222898000,0,121.245819092,-577.813171387
1547109384229470636,0,121.315254211,-577.813171387
1547109384236590161,0,121.315254211,-580.763183594
1547109384243032879,0,121.364990234,-584.218444824
1547109384249336521,0,121.364990234,-584.218444824
1547109384256253569,0,121.603340149,-586.692077637
1547109384262876903,0,121.603340149,-586.692077637
1547109384269506450,0,121.722511292,-588.005249023
