%time,field.layout.data_offset,field.data0,field.data1
1547109786879942475,0,99.4369354248,0.0921052619815
1547109786885822194,0,99.4774169922,0.0921052619815
1547109786892813714,0,99.4774169922,-0.0421052649617
1547109786899485135,0,99.4774169922,-0.0973684191704
1547109786905628344,0,99.3582000732,-0.0973684191704
1547109786912976301,0,99.4774169922,0.0973684191704
1547109786918951956,0,99.4774169922,0.0973684191704
1547109786925581269,0,99.4774169922,0.0973684191704
1547109786932802406,0,99.4774169922,-0.0421052649617
1547109786939035931,0,99.4369354248,-0.0421052649617
1547109786945769646,0,99.4774169922,-0.0526315793395
1547109786952306640,0,99.4774169922,0.165789470077
1547109786958975261,0,99.4774169922,0.165789470077
1547109786966041581,0,99.4369354248,0.168421059847
1547109786972652533,0,99.3582000732,-0.078947365284
1547109786979072365,0,99.317779541,-0.078947365284
1547109786988483501,0,99.317779541,0.0131578948349
1547109786992418386,0,99.3582000732,0.0131578948349
1547109786999359317,0,99.4369354248,-0.128947362304
1547109787005722437,0,99.4369354248,-0.0684210509062
1547109787013131900,0,99.4369354248,-0.0684210509062
1547109787019033173,0,99.4369354248,-0.202631577849
1547109787025947059,0,99.4774169922,-0.118421055377
1547109787032681070,0,99.317779541,-0.118421055377
1547109787039480773,0,99.5966491699,-0.236842110753
1547109787045743994,0,99.4369354248,-0.318421065807
1547109787052378497,0,99.4369354248,-0.318421065807
1547109787059279040,0,99.4774169922,-0.449999988079
1547109787065450991,0,99.3582000732,-0.449999988079
1547109787072207564,0,99.4774169922,-0.0736842080951
1547109787079291526,0,99.317779541,-0.0605263151228
1547109787085992743,0,99.317779541,-0.0605263151228
1547109787092963565,0,99.4774169922,0.0500000007451
1547109787099182085,0,99.4774169922,-0.0236842110753
1547109787105655523,0,99.4774169922,-0.0236842110753
1547109787112493845,0,99.4774169922,0.0236842110753
1547109787119502258,0,99.4774169922,0.0236842110753
1547109787125608317,0,99.4369354248,0.207894742489
1547109787132643838,0,99.4369354248,0.14736841619
1547109787139430980,0,99.317779541,0.14736841619
1547109787145904562,0,99.4369354248,0.0605263151228
1547109787152395633,0,99.4369354248,-0.0263157896698
1547109787158778378,0,99.4774169922,-0.0263157896698
1547109787166101029,0,99.4774169922,0.0368421040475
1547109787172346711,0,99.4774169922,0.134210526943
1547109787178856060,0,99.317779541,0.134210526943
1547109787185593993,0,99.4369354248,0.10000000149
1547109787192348847,0,99.4774169922,0.10000000149
1547109787199150562,0,99.4774169922,0.0105263162404
1547109787205850910,0,99.317779541,-0.157894730568
1547109787212487704,0,99.317779541,-0.157894730568
1547109787218874641,0,99.317779541,-0.218421056867
1547109787225893408,0,99.4369354248,-0.223684206605
1547109787232292336,0,99.4774169922,-0.223684206605
1547109787238923171,0,99.4774169922,-0.065789476037
1547109787246074037,0,99.4369354248,-0.065789476037
1547109787252351017,0,99.3582000732,0.14736841619
1547109787259052876,0,99.4774169922,0.14736841619
1547109787265868935,0,99.4774169922,0.25
1547109787272463465,0,99.4774169922,0.292105257511
1547109787279170985,0,99.4774169922,0.292105257511
1547109787285881479,0,99.3582000732,-0.0947368443012
1547109787292196516,0,99.3582000732,0.0368421040475
1547109787299338598,0,99.3582000732,0.0368421040475
1547109787306511346,0,99.4774169922,-0.0105263162404
1547109787312544545,0,99.317779541,-0.34736841917
1547109787319137564,0,99.4369354248,-0.34736841917
1547109787325630400,0,99.3582000732,-0.126315787435
1547109787333186092,0,99.3582000732,0.115789473057
1547109787339300659,0,99.3582000732,0.115789473057
1547109787345573399,0,99.4774169922,-0.0500000007451
1547109787352318795,0,99.4774169922,-0.273684203625
1547109787359220106,0,99.317779541,-0.273684203625
1547109787366011659,0,99.4774169922,-0.468421041965
1547109787372300472,0,99.3582000732,-0.468421041965
1547109787378978873,0,99.3582000732,-0.513157904148
1547109787385803922,0,99.4774169922,-0.15263158083
1547109787392246490,0,99.4369354248,-0.15263158083
