%time,field.layout.data_offset,field.data0,field.data1
1547109875584831061,0,99.9187698364,0.423684209585
1547109875590961290,0,99.8781967163,0.113157898188
1547109875597386994,0,99.7202987671,0.113157898188
1547109875604060976,0,99.9187698364,-0.394736856222
1547109875611262703,0,99.8398284912,-0.394736856222
1547109875617728733,0,99.7587661743,-0.255263149738
1547109875624501820,0,99.7992935181,-0.0210526324809
1547109875630883057,0,99.7992935181,-0.0210526324809
1547109875637981586,0,99.6798171997,0.0894736871123
1547109875644329407,0,99.6798171997,0.292105257511
1547109875651462234,0,99.7992935181,0.292105257511
1547109875657602698,0,99.9187698364,0.078947365284
1547109875664244374,0,99.7202987671,0.078947365284
1547109875670765455,0,99.7202987671,0.263157904148
1547109875677869046,0,99.8398284912,0.168421059847
1547109875684929961,0,99.7992935181,0.168421059847
1547109875691122021,0,99.6798171997,-0.0289473682642
1547109875697574385,0,99.7992935181,0.0526315793395
1547109875704663214,0,99.7992935181,0.0526315793395
1547109875712107927,0,99.9187698364,-0.189473688602
1547109875717649343,0,99.7992935181,-0.139473691583
1547109875724655450,0,99.7992935181,-0.139473691583
1547109875730988343,0,99.7992935181,-0.123684212565
1547109875737393053,0,99.7992935181,-0.123684212565
1547109875745008563,0,99.7992935181,0.244736835361
1547109875751062229,0,99.7202987671,0.247368425131
1547109875757411789,0,99.7992935181,0.247368425131
1547109875764494541,0,99.6798171997,0.360526323318
1547109875770801700,0,99.7992935181,0.123684212565
1547109875777391362,0,99.7992935181,0.123684212565
1547109875784212231,0,99.7202987671,-0.0236842110753
1547109875791301500,0,99.7992935181,-0.0236842110753
1547109875798833863,0,99.8398284912,-0.110526315868
1547109875804761168,0,99.7992935181,-0.00526315812021
1547109875811050453,0,99.7992935181,-0.00526315812021
1547109875817570096,0,99.7587661743,-0.121052630246
1547109875824591897,0,99.6798171997,0.184210523963
1547109875831300504,0,99.7992935181,0.184210523963
1547109875837825494,0,99.7992935181,0.139473691583
1547109875844152610,0,99.8398284912,-0.0842105299234
1547109875851153918,0,99.7992935181,-0.0842105299234
1547109875858077149,0,99.6393432617,-0.228947371244
1547109875864413709,0,99.8398284912,-0.228947371244
1547109875870898905,0,99.8398284912,-0.118421055377
1547109875877582722,0,99.9187698364,-0.0684210509062
1547109875884414278,0,99.6798171997,-0.0684210509062
1547109875890759966,0,99.7992935181,-0.194736838341
1547109875897641683,0,99.8398284912,-0.226315796375
1547109875904376246,0,99.7992935181,-0.226315796375
1547109875912015088,0,99.6798171997,-0.221052631736
1547109875917675560,0,99.7992935181,-0.221052631736
1547109875924833326,0,99.7202987671,-0.281578958035
1547109875930853712,0,99.8398284912,-0.292105257511
1547109875937455153,0,99.9593582153,-0.292105257511
1547109875944114004,0,99.7992935181,-0.0263157896698
1547109875950810109,0,99.7992935181,-0.0631578937173
1547109875957668815,0,99.8398284912,-0.0631578937173
1547109875964685441,0,99.7992935181,-0.107894733548
1547109875971005405,0,99.8398284912,0.00526315812021
1547109875977334567,0,99.6798171997,0.00526315812021
1547109875984680907,0,99.5603408813,0.0868421047926
1547109875990976570,0,99.6798171997,0.0868421047926
1547109875997505009,0,99.6798171997,0.292105257511
1547109876004388432,0,99.9593582153,0.0342105254531
1547109876010772972,0,99.6798171997,0.0342105254531
1547109876017670853,0,99.8398284912,-0.315789461136
1547109876024445909,0,99.9187698364,-0.392105251551
1547109876031264097,0,99.9187698364,-0.392105251551
1547109876037600452,0,99.9187698364,-0.0684210509062
1547109876044615159,0,99.7587661743,0.0684210509062
1547109876050885109,0,99.6798171997,0.0684210509062
1547109876057809727,0,99.7992935181,-0.0763157904148
1547109876064712331,0,99.8398284912,-0.0763157904148
1547109876071526813,0,99.6798171997,-0.173684209585
1547109876077661600,0,99.8398284912,0.0500000007451
1547109876084127409,0,99.7202987671,0.0500000007451
1547109876091427731,0,99.6798171997,-0.257894724607
1547109876097566837,0,99.7992935181,0.197368428111
1547109876104568630,0,99.7992935181,0.197368428111
1547109876110898829,0,99.8398284912,-0.0236842110753
1547109876117777136,0,99.7992935181,-0.0236842110753
1547109876124195543,0,99.7992935181,-0.136842101812
1547109876131215920,0,99.7587661743,0.00263157906011
1547109876140546284,0,99.7587661743,0.207894742489
1547109876144639480,0,99.7587661743,0.207894742489
1547109876150759353,0,99.7202987671,0.0184210520238
1547109876157463067,0,99.7202987671,0.0184210520238
1547109876164607912,0,99.7992935181,-0.344736844301
1547109876170766766,0,99.7202987671,-0.449999988079
1547109876177425314,0,99.6798171997,-0.449999988079
1547109876184156995,0,99.7992935181,-0.284210532904
1547109876190700709,0,99.8398284912,-0.284210532904
1547109876197974083,0,99.8398284912,-0.184210523963
1547109876204463842,0,99.6393432617,-0.184210523963
1547109876211099693,0,99.6798171997,-0.184210523963
1547109876217776402,0,99.7587661743,-0.0947368443012
1547109876224380734,0,99.880355835,0.0815789476037
1547109876230774121,0,99.7992935181,0.0815789476037
1547109876237773857,0,99.7587661743,-0.00789473671466
1547109876244177985,0,99.7992935181,-0.00789473671466
1547109876251043516,0,99.8398284912,0.105263158679
1547109876257602048,0,99.6798171997,0.113157898188
